#Exported for mctoolsr																								
#ASV_ID	Blank25	Blank29	CRCcr0	CRCcr0b	CRCcr0c	GGc0	GGc0b	GGc0c	GGm0	GGm0b	GGm0c	GGm3	GGm3b	GGm3c	MMg0	MMg0b	MMg0c	NRt0-diluted	NRt0	NRt0b-diluted	NRt0b	NRt0c-diluted	NRt0c	taxonomy
ASV_15332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	NA;NA;NA;NA;NA;NA;ASV_15332
ASV_15333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Proteobacteria;NA;NA;NA;NA;ASV_15333
ASV_15334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Simkaniaceae;NA;ASV_15334
ASV_15335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;NA;ASV_15335
ASV_15336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;NA;NA;ASV_15336
ASV_15337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;Singulisphaera;ASV_15337
ASV_15338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Armatimonadetes;NA;NA;NA;NA;ASV_15338
ASV_15339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup_10;ASV_15339
ASV_15340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus_Alysiosphaera;ASV_15340
ASV_15341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_15341
ASV_15342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;NA;ASV_15342
ASV_15343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;ASV_15343
ASV_15344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;NA;NA;ASV_15344
ASV_15345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Planctomycetes;NA;NA;NA;NA;ASV_15345
ASV_15346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Chloroflexi;NA;NA;NA;NA;ASV_15346
ASV_15347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Proteobacteria;Alphaproteobacteria;Caedibacterales;Caedibacteraceae;Caedibacter;ASV_15347
ASV_15348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Actinobacteria;Actinobacteria;NA;NA;NA;ASV_15348
ASV_15349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Chloroflexi;TK10;NA;NA;NA;ASV_15349
ASV_15350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;NA;NA;NA;NA;NA;ASV_15350
ASV_15351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;ASV_15351
ASV_15352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	Bacteria;Chloroflexi;AD3;NA;NA;NA;ASV_15352
ASV_15353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;NA;ASV_15353
ASV_15354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_15354
ASV_15355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Bacteria;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;NA;ASV_15355
ASV_15356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;NA;ASV_15356
ASV_3029	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;NA;ASV_3029
ASV_3053	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;ASV_3053
ASV_3162	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Pirellula;ASV_3162
ASV_3323	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Patescibacteria;NA;NA;NA;NA;ASV_3323
ASV_3802	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Armatimonadetes;NA;NA;NA;NA;ASV_3802
ASV_4052	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;possible_genus_04;ASV_4052
ASV_4533	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;ASV_4533
ASV_4620	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Candidatus_Chloroploca;ASV_4620
ASV_5028	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_5028
ASV_5415	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Gemmatimonadetes;Longimicrobia;Longimicrobiales;Longimicrobiaceae;NA;ASV_5415
ASV_5577	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;NA;ASV_5577
ASV_6909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;ASV_6909
ASV_8415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;SAR324_clade(Marine_group_B);NA;NA;ASV_8415
ASV_8660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;ASV_8660
ASV_9742	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA;ASV_9742
ASV_10889	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;NA;NA;NA;NA;ASV_10889
ASV_10945	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Cytophagaceae;Sporocytophaga;ASV_10945
ASV_1102	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;ASV_1102
ASV_11941	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;NA;NA;NA;ASV_11941
ASV_1269	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Sericytochromatia;NA;NA;NA;ASV_1269
ASV_13125	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Chungangia;ASV_13125
ASV_13957	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;ASV_13957
ASV_15693	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Ignavibacteria;OPB56;NA;NA;ASV_15693
ASV_15694	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA;NA;NA;NA;NA;NA;ASV_15694
ASV_15695	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;NA;ASV_15695
ASV_15696	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA;ASV_15696
ASV_15697	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;NA;NA;NA;NA;NA;ASV_15697
ASV_15698	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;ASV_15698
ASV_15699	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;NA;NA;ASV_15699
ASV_15700	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;NA;NA;ASV_15700
ASV_15701	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Ignavibacteria;NA;NA;NA;ASV_15701
ASV_15702	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;NA;ASV_15702
ASV_15703	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;NA;NA;ASV_15703
ASV_15704	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA;NA;NA;NA;NA;NA;ASV_15704
ASV_15705	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20;NA;ASV_15705
ASV_15706	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola;ASV_15706
ASV_15707	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA;NA;NA;NA;NA;NA;ASV_15707
ASV_15708	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA;ASV_15708
ASV_15709	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium;ASV_15709
ASV_15710	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Patescibacteria;NA;NA;NA;NA;ASV_15710
ASV_15711	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14;NA;ASV_15711
ASV_15712	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;ASV_15712
ASV_15713	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;NA;ASV_15713
ASV_15714	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA;ASV_15714
ASV_15715	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;NA;ASV_15715
ASV_15716	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;ASV_15716
ASV_15717	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;NA;NA;NA;ASV_15717
ASV_15718	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA;ASV_15718
ASV_15719	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;Candidatus_Turbabacter;ASV_15719
ASV_15720	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;NA;NA;NA;NA;NA;ASV_15720
ASV_15721	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;FBP;NA;NA;NA;NA;ASV_15721
ASV_15722	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Craurococcus;ASV_15722
ASV_15723	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;Oligoflexus;ASV_15723
ASV_15724	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA;ASV_15724
ASV_15725	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;ASV_15725
ASV_15726	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;NA;NA;ASV_15726
ASV_15727	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;NA;NA;ASV_15727
ASV_15728	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Nostocaceae;Calothrix_PCC-6303;ASV_15728
ASV_15729	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Craurococcus;ASV_15729
ASV_15730	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Armatimonadetes;NA;NA;NA;NA;ASV_15730
ASV_15926	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;ASV_15926
ASV_15927	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales_(SR1);NA;NA;ASV_15927
ASV_15928	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;NA;ASV_15928
ASV_15929	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA;ASV_15929
ASV_1593	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Sphaerobacter;ASV_1593
ASV_15930	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;NA;NA;NA;NA;NA;ASV_15930
ASV_15931	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;NA;NA;NA;NA;NA;ASV_15931
ASV_15932	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;ASV_15932
ASV_15933	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;ASV_15933
ASV_15934	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast;NA;NA;ASV_15934
ASV_15935	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;ASV_15935
ASV_15936	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;NA;ASV_15936
ASV_15937	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;NA;NA;NA;NA;ASV_15937
ASV_15938	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;AKYH767;NA;ASV_15938
ASV_15939	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;ASV_15939
ASV_15940	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Archaea;Euryarchaeota;Thermoplasmata;NA;NA;NA;ASV_15940
ASV_15941	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Patescibacteria;Parcubacteria;Candidatus_Yanofskybacteria;NA;NA;ASV_15941
ASV_15942	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;NA;ASV_15942
ASV_15943	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA;ASV_15943
ASV_15944	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Bacteroidia;NA;NA;NA;ASV_15944
ASV_15945	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;NA;NA;ASV_15945
ASV_15946	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;NA;ASV_15946
ASV_15947	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;ASV_15947
ASV_15948	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Patescibacteria;NA;NA;NA;NA;ASV_15948
ASV_15949	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;MB-A2-108;NA;NA;NA;ASV_15949
ASV_15950	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;ASV_15950
ASV_15951	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA;ASV_15951
ASV_15952	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;ASV_15952
ASV_15953	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;ASV_15953
ASV_15954	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Omnitrophicaeota;Omnitrophia;Omnitrophales;Omnitrophaceae;Candidatus_Omnitrophus;ASV_15954
ASV_15955	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;WPS-2;NA;NA;NA;NA;ASV_15955
ASV_15956	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;NA;ASV_15956
ASV_15957	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;JG30-KF-CM66;NA;NA;NA;ASV_15957
ASV_15958	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella;ASV_15958
ASV_15959	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;possible_genus_04;ASV_15959
ASV_15960	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;ASV_15960
ASV_15961	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;ASV_15961
ASV_15962	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;NA;ASV_15962
ASV_15963	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Patescibacteria;Parcubacteria;Candidatus_Zambryskibacteria;NA;NA;ASV_15963
ASV_15964	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;Phycisphaerae;Tepidisphaerales;CPla-3_termite_group;NA;ASV_15964
ASV_15965	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Elusimicrobia;Lineage_IIb;NA;NA;NA;ASV_15965
ASV_15966	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;ASV_15966
ASV_15967	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;NA;NA;NA;NA;NA;ASV_15967
ASV_15968	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;NA;NA;ASV_15968
ASV_15969	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales;Microtrichaceae;NA;ASV_15969
ASV_15970	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Gemmatimonadetes;S0134_terrestrial_group;NA;NA;NA;ASV_15970
ASV_15971	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodomicrobiaceae;Rhodomicrobium;ASV_15971
ASV_15972	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;NA;NA;NA;NA;ASV_15972
ASV_15973	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA;ASV_15973
ASV_15974	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Planctomycetes;vadinHA49;NA;NA;NA;ASV_15974
ASV_15975	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA;ASV_15975
ASV_15976	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus;ASV_15976
